X,Y,FID,GmlID,SCHULNAME,SCHULART,TRAEGER,ZWEIG_01,ZWEIG_02,ZWEIG_03,ZWEIG_04,BEZIRK,ORTSTEIL,F_PLZ,ADRESSE,TELEFON,F_FAX,F_EMAIL,INTERNET,LEITUNG
1505166.246,6904080.9124,395,s_schulen.11G29,Matibi-Grundschule,Grundschule,Bezirk,Grundschule,,,,Lichtenberg,Neu-Hohenschönhausen,13059,Prendener Str. 15,9627640,96276419,"<a href=""mailto:sekretariat-11G29@t-online.de"">sekretariat-11G29@t-online.de</a>","<A HREF=""http://www.matibi-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Norbert Willöper
1502936.908,6876505.7994,396,s_schulen.08G28,Matthias-Claudius-Schule (Grundschule,Grundschule,Bezirk,Grundschule,,,,Neukölln,Rudow,12355,Köpenicker Str. 148,60972130,6691866,"<a href=""mailto:berlin-08g28@versanet.de"">berlin-08g28@versanet.de</a>","<A HREF=""http://www.mcg.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Hans-Ulrich Zech
1482153.8685,6904107.4237,397,s_schulen.12K03,Max-Beckmann-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Reinickendorf,Reinickendorf,13403,Auguste-Viktoria-Allee 37,4134081,4135164,"<a href=""mailto:schulleitung@m-b-o.net"">schulleitung@m-b-o.net</a>","<A HREF=""http://www.m-b-o.net"" TARGET=""Schulen"">zur Website</a>",Jürgen Plenefisch
1491916.4652,6906383.6507,398,s_schulen.03Y15,Max-Delbrück-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Pankow,Niederschönhausen,13156,Kuckhoffstr. 2-22,47596720,4759672110,"<a href=""mailto:sekretariat@max-delbrueck-gymnasium.de"">sekretariat@max-delbrueck-gymnasium.de</a>","<A HREF=""http://www.Max-Delbrueck-Gymnasium.de"" TARGET=""Schulen"">zur Website</a>",Dr. Gerhard Koenig
1494279.6516,6894057.0282,399,s_schulen.01Y11,Max-Planck-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Mitte,Mitte,10179,Singerstr. 8A,847118830,847118840,"<a href=""mailto:sekretariat@mpg-berlin.de"">sekretariat@mpg-berlin.de</a>","<A HREF=""http://www.mpg-berlin.de"" TARGET=""Schulen"">zur Website</a>",Herbert  Schkutek
1481184.1338,6879568.9865,400,s_schulen.06K08,Max-von-Laue-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Steglitz-Zehlendorf,Lichterfelde,12203,Dürerstr. 27,84414920,84414928,"<a href=""mailto:MvL-Berlin.Schulleitung@t-online.de"">MvL-Berlin.Schulleitung@t-online.de</a>","<A HREF=""http://www.Max-von-Laue-Schule.de"" TARGET=""Schulen"">zur Website</a>",Günther Schrenk
1516025.2857,6897323.345,401,s_schulen.10Y11,Melanchthon-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Marzahn-Hellersdorf,Hellersdorf,12627,Adele-Sandrock-Str. 73-75,9918008,99401541,"<a href=""mailto:sekretariat@melanchthon-schule-berlin.de"">sekretariat@melanchthon-schule-berlin.de</a>","<A HREF=""http://www.melanchthon-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",komm. Jörg Spieler
1503999.5876,6881350.8653,402,s_schulen.09G06,Melli-Beese-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Johannisthal,12487,Engelhardstr. 18,6361390,6361390,"<a href=""mailto:melli-beese-grundschule@t-online.de"">melli-beese-grundschule@t-online.de</a>","<A HREF=""http://www.melli-beese-g.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Dietmar Hildebrandt
1493425.3936,6904544.6023,403,s_schulen.03G34,Mendel-Grundschule,Grundschule,Bezirk,Grundschule,,,,Pankow,Pankow,13187,Stiftsweg 3,47607910,47607911,"<a href=""mailto:mendel-schule@t-online.de"">mendel-schule@t-online.de</a>","<A HREF=""http://www.mendel-grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Petra Burkert
1482447.1803,6875006.6483,404,s_schulen.06G30,Mercator-Grundschule,Grundschule,Bezirk,Grundschule,,,,Steglitz-Zehlendorf,Lichterfelde,12207,Mercatorweg 8-10,7551086,75510878,"<a href=""mailto:schule@mercator-gs.de"">schule@mercator-gs.de</a>","<A HREF=""http://www.mercator-gs.de"" TARGET=""Schulen"">zur Website</a>",Marianne Friedrich
1511374.4717,6884521.8402,405,s_schulen.09K01,Merian-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Treptow-Köpenick,Köpenick,12555,Hoernlestr. 80,6571249,6571793,"<a href=""mailto:hoernlestr@merian-schule-berlin.de"">hoernlestr@merian-schule-berlin.de</a>","<A HREF=""http://www.merian-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Birgit Vogel
1503921.2078,6875230.045,406,s_schulen.08G25,Michael-Ende-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Rudow,12355,Neuhofer Str. 41,74075580,6691810,"<a href=""mailto:berlin-08g25@versanet.de"">berlin-08g25@versanet.de</a>","<A HREF=""http://www.meg.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Margot Wieland
1480883.1926,6895310.742,407,s_schulen.04G08,Mierendorff-Grundschule,Grundschule,Bezirk,Grundschule,,,,Charlottenburg-Wilmersdorf,Charlottenburg,10589,Mierendorffstr. 20-24,902927508,902927550,"<a href=""mailto:schulleitung@mierendorff-grundschule.de"">schulleitung@mierendorff-grundschule.de</a>","<A HREF=""http://www.mierendorff-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Hans-Ulrich Neuhof
1500756.2367,6893107.4523,408,s_schulen.11K02,Mildred-Harnack-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Lichtenberg,Lichtenberg,10365,Schulze-Boysen-Str. 12,5594105,55493344,"<a href=""mailto:mho-empfang@t-online.de"">mho-empfang@t-online.de</a>","<A HREF=""http://www.mildredharnack.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Christina Reich
1484054.9328,6895317.6315,409,s_schulen.01G47,Miriam-Makeba-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Moabit,10555,Zinzendorfstr. 15-16,39405210,39405220,"<a href=""mailto:Gotzkowsky-Grundschule.cids@t-online.de"">Gotzkowsky-Grundschule.cids@t-online.de</a>","<A HREF=""http://Gotzkowsky-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Holger Leimbach
1486875.8531,6895106.082,410,s_schulen.01G16,Moabiter Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Moabit,10557,Paulstr. 28,30208630,30208640,"<a href=""mailto:moabiter-grundschule@freenet.de"">moabiter-grundschule@freenet.de</a>","<A HREF=""http://www.moabiter-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Angela Degel
1498378.2908,6892319.9329,411,s_schulen.02G10,Modersohn-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Friedrichshain,10245,Niemannstr. 3,48488340,4848834127,"<a href=""mailto:Modersohn-Grundschule.Berlin@t-online.de"">Modersohn-Grundschule.Berlin@t-online.de</a>","<A HREF=""http://www.Modersohn-Grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Angelika Schuldt
1484434.2466,6901063.161,412,s_schulen.01G40,Möwensee-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Wedding,13351,Afrikanische Str. 123-125,45979210,45979233,"<a href=""mailto:sekretariat@moewensee-schule.de"">sekretariat@moewensee-schule.de</a>","<A HREF=""http://www.moewensee-schule.de"" TARGET=""Schulen"">zur Website</a>",Christiane Freund
1521449.3784,6875441.3552,413,s_schulen.09G20,Müggelheimer Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Müggelheim,12559,Odernheimer Str. 28,6598590,6598266,"<a href=""mailto:mueggelheimer-grundschule@t-online.de"">mueggelheimer-grundschule@t-online.de</a>","<A HREF=""http://www.mueggelheimer-grundschule.cidsnet."" TARGET=""Schulen"">zur Website</a>",Ute Samper
1514611.0906,6879937.2004,414,s_schulen.09G25,Müggelschlößchen-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Köpenick,12559,Alfred-Randt-Str. 56,6543102,6543124,"<a href=""mailto:mueggelschloesschen-schule@t-online.de"">mueggelschloesschen-schule@t-online.de</a>","<A HREF=""http://www.ms-schule.de"" TARGET=""Schulen"">zur Website</a>",Susanne Bohr
1516987.631,6882007.3239,415,s_schulen.09G24,Müggelsee-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Friedrichshagen,12587,Aßmannstr. 63,6458806,6455478,"<a href=""mailto:info@mueggelsee-grundschule.de"">info@mueggelsee-grundschule.de</a>","<A HREF=""http://www.mueggelsee-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Klaus-Peter Schreiber
1477869.8917,6880656.358,416,s_schulen.06G06,Mühlenau-Grundschule,Grundschule,Bezirk,Grundschule,,,,Steglitz-Zehlendorf,Dahlem,14195,Molsheimer Str. 7,8325099,8329622,"<a href=""mailto:Muehlenau.cids@t-online.de"">Muehlenau.cids@t-online.de</a>","<A HREF=""http://www.muehlenau.de"" TARGET=""Schulen"">zur Website</a>",Volker Herz
1482459.9044,6910901.0178,417,s_schulen.12G19,Münchhausen-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Waidmannslust,13469,Artemisstr. 22-26,4111630,41190956,"<a href=""mailto:info@muenchhausen-gs.cidsnet.de"">info@muenchhausen-gs.cidsnet.de</a>","<A HREF=""http://www.muenchhausen-gs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Rainer Neußen
1491186.975,6897742.9068,418,s_schulen.01Y04,Musikgymnasium Carl Philipp Emanuel Bach,Gymnasium,BWF ZV,Gymnasien,,,,Mitte,Mitte,10115,Rheinsberger Str. 4-5,40505830,40505850,"<a href=""mailto:bach.musikgymnasium@berlin.de"">bach.musikgymnasium@berlin.de</a>","<A HREF=""http://www.musikgymnasium-berlin.de"" TARGET=""Schulen"">zur Website</a>",Winfried Szameitat
1493860.9489,6871170.2157,419,s_schulen.07G35,Nahariya-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Lichtenrade,12309,Nahariyastr. 13-17,902778256,902778257,"<a href=""mailto:schulbuero@nahariyaschule.de"">schulbuero@nahariyaschule.de</a>","<A HREF=""http://www.nahariya-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Susanne Peters-Brose
1479680.8301,6893694.9752,420,s_schulen.04G13,Nehring-Grundschule,Grundschule,Bezirk,Grundschule,,,,Charlottenburg-Wilmersdorf,Charlottenburg,14059,Nehringstr. 9-10,902924300,902924343,"<a href=""mailto:info@nehring-grundschule.de"">info@nehring-grundschule.de</a>","<A HREF=""http://www.nehring-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Werner Axmann
1482965.2119,6889881.0866,421,s_schulen.04K04,Nelson-Mandela-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,Grundschule,,,Charlottenburg-Wilmersdorf,Wilmersdorf,10719,Pfalzburger Str. 23,86395370,863953719,"<a href=""mailto:sicsb@web.de"">sicsb@web.de</a>","<A HREF=""http://www.nelson-mandela-school.net"" TARGET=""Schulen"">zur Website</a>",Michael Hertz
1487662.302,6889764.5389,422,s_schulen.07G13,Neumark-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Schöneberg,10783,Steinmetzstr. 46-50,902777163,902774570,"<a href=""mailto:Neumark-Grundschule@t-online.de"">Neumark-Grundschule@t-online.de</a>",,Ulf Schröder
1481651.8553,6879854.2939,423,s_schulen.06K06,Nikolaus-August-Otto-Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Steglitz-Zehlendorf,Lichterfelde,12203,Tietzenweg 101,84416940,84416949,"<a href=""mailto:msg.be@gmx.de"">msg.be@gmx.de</a>","<A HREF=""http://www.msg.be.schule.de"" TARGET=""Schulen"">zur Website</a>",Eva Schmoll
1503812.8983,6891554.9346,424,s_schulen.11S12,Nils-Holgersson-Schule,"Förderschwerp. ""Geistige Entwicklung""",Bezirk,"Förderschwerp.""Geistige Entwicklung""",,,,Lichtenberg,Friedrichsfelde,10315,Rummelsburger Str. 21,5139676,50018292,"<a href=""mailto:mail@nils-holgersson-schule-berlin.de"">mail@nils-holgersson-schule-berlin.de</a>","<A HREF=""http://www.nils-holgersson-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Walburga Lettau
1475773.2043,6879411.464,425,s_schulen.06G01,Nord-Grundschule,Grundschule,Bezirk,Grundschule,,,,Steglitz-Zehlendorf,Zehlendorf,14163,Potsdamer Str. 7,902995468,902996151,"<a href=""mailto:info@nord-g.cidsnet.de"">info@nord-g.cidsnet.de</a>","<A HREF=""http://www.nord-g.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Monika Leisner
1494729.2252,6891997.4078,426,s_schulen.02G18,Nürtingen-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10997,Mariannenplatz 28,902988631,902988635,"<a href=""mailto:sekretariat@nuertingen-grundschule.de"">sekretariat@nuertingen-grundschule.de</a>","<A HREF=""http://www.nuertingen-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Markus Schega
1501485.3336,6899038.4792,427,s_schulen.11G19,Obersee-Grundschule,Grundschule,Bezirk,Grundschule,,,,Lichtenberg,Alt-Hohenschönhausen,13053,Roedernstr. 69-72,9865038,97895263,"<a href=""mailto:Obersee-Grundschule@t-online.de"">Obersee-Grundschule@t-online.de</a>","<A HREF=""http://www.obersee-grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Ingrid Hoffmann
1499739.9566,6880133.3021,428,s_schulen.08G27,Oskar-Heinroth-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Britz,12359,Rohrdommelweg 1,6021042,6661822,"<a href=""mailto:berlin-08g27@versanet.de"">berlin-08g27@versanet.de</a>","<A HREF=""http://www.oskar-heinroth-gs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Susanne Möllenberg
1472443.1215,6911742.7389,429,s_schulen.12G34,Otfried-Preußler-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Heiligensee,13503,Schulzendorfer Str. 99,43660380,436603810,"<a href=""mailto:info@ops-berlin.de"">info@ops-berlin.de</a>","<A HREF=""http://www.ops-berlin.de"" TARGET=""Schulen"">zur Website</a>",Dorothea Ferrari
1497108.7579,6883356.561,430,s_schulen.08K03,Otto-Hahn-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Neukölln,Britz,12359,Buschkrugallee 63,62739790,627397955,"<a href=""mailto:sekretariat@oho-berlin.de"">sekretariat@oho-berlin.de</a>","<A HREF=""http://www.oho-berlin.de"" TARGET=""Schulen"">zur Website</a>",Gabriele Holz
1508331.0435,6893210.0438,431,s_schulen.10Y02,Otto-Nagel-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Marzahn-Hellersdorf,Biesdorf,12683,Schulstr. 11,5143864,5142816,"<a href=""mailto:sekretariat@otto-nagel-gymnasium.de"">sekretariat@otto-nagel-gymnasium.de</a>","<A HREF=""http://www.otto-nagel-gymnasium.de"" TARGET=""Schulen"">zur Website</a>",Lutz Seele
1491848.5019,6891035.2538,432,s_schulen.02G24,Otto-Wels-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10969,Alexandrinenstr. 12,50585311,50585315,"<a href=""mailto:buero@owg-berlin.de"">buero@owg-berlin.de</a>","<A HREF=""http://www.owg-berlin.de"" TARGET=""Schulen"">zur Website</a>",Christiane Steimer-Ruthenbeck
1511306.5434,6903991.9394,433,s_schulen.10G01,Paavo-Nurmi-Grundschule,Grundschule,Bezirk,Grundschule,,,,Marzahn-Hellersdorf,Marzahn,12689,Schorfheidestr. 42,9320057,9309565,"<a href=""mailto:nurmi-grundschule@gmx.de"">nurmi-grundschule@gmx.de</a>","<A HREF=""http://www.paavo-nurmi-grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Dieter Stephan
1493603.8576,6905457.7428,434,s_schulen.03S08,Panke-Schule,"Förderschwerp. ""Geistige Entwicklung""",Bezirk,"Förderschwerp.""Geistige Entwicklung""",,,,Pankow,Niederschönhausen,13187,Galenusstr. 64,47607920,47607921,"<a href=""mailto:panke-schule.mail@t-online.de"">panke-schule.mail@t-online.de</a>","<A HREF=""http://www.panke.schule-berlin.net"" TARGET=""Schulen"">zur Website</a>",Reinhard Grommel
1490704.1504,6897037.9502,435,s_schulen.01G02,Papageno-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Mitte,10115,Bergstr. 58,30881711,30881710,"<a href=""mailto:papageno-grundschule.cids@t-online.de"">papageno-grundschule.cids@t-online.de</a>","<A HREF=""http://www.papageno.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Brigitte Stemmler
1481420.5538,6878701.5109,436,s_schulen.06S04,Paul-Braune-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",Grundschule,,,Steglitz-Zehlendorf,Lichterfelde,12205,Drakestr. 80,844159541,844159534,"<a href=""mailto:paul-braune-schule@versanet.de"">paul-braune-schule@versanet.de</a>","<A HREF=""http://www.paul-braune-schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Marion Thiel-Blankenburg
1495223.745,6889967.6865,437,s_schulen.02S05,Paul-Dohrmann-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",,,,Friedrichshain-Kreuzberg,Kreuzberg,10999,Forster Str. 15,22502511,22502515,"<a href=""mailto:Dohrmann-Schule-Berlin@t-online.de"">Dohrmann-Schule-Berlin@t-online.de</a>","<A HREF=""http://pauldohrmann.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Holger Hänel
1488950.4627,6882604.0254,438,s_schulen.07G22,Paul-Klee-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Tempelhof,12105,Konradinstr. 15-17,902772662,902772698,"<a href=""mailto:pks.schule@gmx.net"">pks.schule@gmx.net</a>","<A HREF=""http://www.paul-klee-schule.de"" TARGET=""Schulen"">zur Website</a>",Carola Leppin
1496785.361,6898562.3848,439,s_schulen.03G12,Paul-Lincke-Grundschule,Grundschule,Bezirk,Grundschule,,,,Pankow,Prenzlauer Berg,10409,Pieskower Weg 39,42850876,42850877,"<a href=""mailto:paul-lincke-grundschule@gmx.de"">paul-lincke-grundschule@gmx.de</a>","<A HREF=""http://www.paul-lincke.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Hendrik Zeidler
1486576.0698,6904469.1583,440,s_schulen.12K04,Paul-Löbe-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Reinickendorf,Reinickendorf,13407,Lindauer Allee 23-25,4957026,49875423,"<a href=""mailto:Paul-Loebe-Oberschule@t-online.de"">Paul-Loebe-Oberschule@t-online.de</a>","<A HREF=""http://www.plo.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Karin Wecker
1468308.3429,6894901.4178,441,s_schulen.05G21,Paul-Moor-Schule,Grundschule,Bezirk,Grundschule,,,,Spandau,Wilhelmstadt,13595,Adamstr. 24-25,36992071,36992070,"<a href=""mailto:paulmoorschule@web.de"">paulmoorschule@web.de</a>","<A HREF=""http://www.paul-moor-schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Edeltraud Huldisch
1468359.5488,6894900.5251,442,s_schulen.05S02,Paul-Moor-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",,,,Spandau,Wilhelmstadt,13595,Adamstr. 24-25,3699206,36992070,"<a href=""mailto:Paul-Moor-Schule.cids@t-online.de"">Paul-Moor-Schule.cids@t-online.de</a>","<A HREF=""http://www.paul-moor-schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Edeltraud Huldisch
1483249.1861,6885423.8895,443,s_schulen.07Y04,Paul-Natorp-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Tempelhof-Schöneberg,Friedenau,12161,Goßlerstr. 13-15,902777921,902777141,"<a href=""mailto:Paul-Natorp-Oberschule@web.de"">Paul-Natorp-Oberschule@web.de</a>","<A HREF=""http://www.paul-natorp-oberschule.de"" TARGET=""Schulen"">zur Website</a>",Ulrich Wüsthof
1485028.7299,6878359.6268,444,s_schulen.06G21,Paul-Schneider-Grundschule,Grundschule,Bezirk,Grundschule,,,,Steglitz-Zehlendorf,Lankwitz,12249,Seydlitzstr. 30-34,93951511,93953413,"<a href=""mailto:Sekretariat@paul-schneider-grundschule.de"">Sekretariat@paul-schneider-grundschule.de</a>","<A HREF=""http://www.paul-schneider-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Barbara Burkuhl
1482136.9142,6884022.9309,445,s_schulen.06Y07,Paulsen-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Steglitz-Zehlendorf,Steglitz,12163,Gritznerstr. 57,79742530,79742540,"<a href=""mailto:paulsengymnasium@pg-berlin.de"">paulsengymnasium@pg-berlin.de</a>","<A HREF=""http://www.paulsengymnasium.de"" TARGET=""Schulen"">zur Website</a>",Ulrike van Rinsum
1491001.6036,6883976.9986,446,s_schulen.07G19,Paul-Simmel-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Tempelhof,12099,Felixstr. 26-58,902772660,902772680,"<a href=""mailto:sekretariat@simmel.schulen-ts.de"">sekretariat@simmel.schulen-ts.de</a>","<A HREF=""http://www.Paul-Simmel-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Dr. Thomas Albrecht
1504977.1629,6890868.8533,447,s_schulen.11G15,Paul-und-Charlotte-Kniese-Schule,Grundschule,Bezirk,Grundschule,,,,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Str. 6 -10,51659714,51659716,"<a href=""mailto:sekretariat@kniese-schule-berlin.de"">sekretariat@kniese-schule-berlin.de</a>","<A HREF=""http://www.kniese-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Birgit Danicke
1505006.8621,6890791.5441,448,s_schulen.11S04,Paul-und-Charlotte-Kniese-Schule,Übrige Förderschwerp.,Bezirk,Übrige Förderschwerpunkte,Grundschule,,,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Str. 6 -10,51659714,51659716,"<a href=""mailto:sekretariat@kniese-schule-berlin.de"">sekretariat@kniese-schule-berlin.de</a>","<A HREF=""http://www.kniese-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Birgit Danicke
1474805.7507,6880709.6294,449,s_schulen.06S01,Pestalozzi-Schule,"Förderschwerp. ""Lernen""u.""Geistige Entwickl",Bezirk,Grundschule,"Förderschwerp.""Geistige Entwicklung""","Förderschwerp.""Lernen""",,Steglitz-Zehlendorf,Zehlendorf,14163,Hartmannsweilerweg 47,902995760,902996167,"<a href=""mailto:pestalozzi-schule1@web.de"">pestalozzi-schule1@web.de</a>","<A HREF=""http://www.pestalozzi-schule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Sabine Wedekind
1482725.677,6888157.6573,450,s_schulen.04A06,Peter-A.-Silbermann-Schule,Abend-Gymnasium,Bezirk,Abend-Gymnasium,,,,Charlottenburg-Wilmersdorf,Wilmersdorf,10713,Blissestr. 22,89745160,89745169,"<a href=""mailto:pas-leitung@t-online.de"">pas-leitung@t-online.de</a>","<A HREF=""http://www.abendgymnasium.de"" TARGET=""Schulen"">zur Website</a>",Christiane Grüner
1486666.6405,6879199.5044,451,s_schulen.06S03,Peter-Frankenfeld-Schule,"Förderschwerp. ""Geistige Entwicklung""",Bezirk,"Förderschwerp.""Geistige Entwicklung""",,,,Steglitz-Zehlendorf,Lankwitz,12247,Wedellstr. 26,77206560,77206589,"<a href=""mailto:info@peter-frankenfeld-schule.de"">info@peter-frankenfeld-schule.de</a>","<A HREF=""http://www.peter-frankenfeld-schule.de"" TARGET=""Schulen"">zur Website</a>",Wolfgang Lach
1479751.7344,6893699.0463,452,s_schulen.04S01,Peter-Jordan-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",Übrige Förderschwerpunkte,Grundschule,,Charlottenburg-Wilmersdorf,Charlottenburg,14059,Nehringstr. 9,902924330,902924310,"<a href=""mailto:p-j-s@t-online.de"">p-j-s@t-online.de</a>","<A HREF=""http://www.peter-jordan-schule.de"" TARGET=""Schulen"">zur Website</a>",Bärbel Starkmann
